age,fare,age_z,fare_z
28.0,22.525,-0.10133993241760961,-0.19270723857404815
26.0,56.4958,-0.2554513104366405,0.4912289628108992
29.0,7.75,-0.024284243408094167,-0.49017322040145855
28.0,8.05,-0.10133993241760961,-0.4841333019887193
36.0,26.2875,0.5151055796585139,-0.1169565951476094
54.0,59.4,1.902107981829792,0.5496993996584907
24.0,7.4958,-0.4095626884556714,-0.49529104460318635
47.0,34.0208,1.3627181587631838,0.03873840838984667
34.0,10.5,0.36099420163948304,-0.434807301618015
28.0,24.15,-0.10133993241760961,-0.15999101383837694
36.0,26.0,0.5151055796585139,-0.12274485029315124
32.0,7.8958,0.20688282362045216,-0.48723782005286725
30.0,93.5,0.052771445601421274,1.236236792573191
22.0,7.8958,-0.5636740664747023,-0.48723782005286725
28.0,7.225,-0.10133993241760961,-0.5007430776237524
44.0,57.9792,1.1315510917346374,0.5210943460557573
28.0,7.2292,-0.10133993241760961,-0.500658518765974
40.5,7.75,0.8618561802013335,-0.49017322040145855
50.0,10.5,1.5938852257917302,-0.434807301618015
28.0,221.7792,-0.10133993241760961,3.8188897994114144
39.0,7.925,0.7462726466870603,-0.48664993466069395
23.0,11.5,-0.4866183774651868,-0.41467424024221733
2.0,26.0,-2.104787846665011,-0.12274485029315124
28.0,7.2292,-0.10133993241760961,-0.500658518765974
17.0,7.2292,-0.9489525115222794,-0.500658518765974
28.0,22.3583,-0.10133993241760961,-0.19606341990539358
30.0,8.6625,0.052771445601421274,-0.4718018018960432
7.0,26.25,-1.719509401617434,-0.11771158494920184
45.0,26.55,1.208606780744153,-0.11167166653646252
30.0,106.425,0.052771445601421274,1.4964566108553758
28.0,14.5,-0.10133993241760961,-0.35427505611482435
22.0,49.5,-0.5636740664747023,0.3503820920380938
36.0,71.0,0.5151055796585139,0.7832429116177435
9.0,31.275,-1.565398023598403,-0.016542951535818605
11.0,31.275,-1.4112866455793722,-0.016542951535818605
32.0,26.0,0.20688282362045216,-0.12274485029315124
50.0,106.425,1.5938852257917302,1.4964566108553758
64.0,26.0,2.6726648719249466,-0.12274485029315124
19.0,26.0,-0.7948411335032486,-0.12274485029315124
28.0,13.8625,-0.10133993241760961,-0.3671098827418954
33.0,20.525,0.2839385126299676,-0.23297336132564347
8.0,36.75,-1.6424537126079184,0.09368555949667362
17.0,110.8833,-0.9489525115222794,1.5862158383870948
27.0,26.0,-0.17839562142712506,-0.12274485029315124
28.0,7.8292,-0.10133993241760961,-0.4885786819404954
22.0,7.225,-0.5636740664747023,-0.5007430776237524
22.0,7.775,-0.5636740664747023,-0.48966989386706367
62.0,26.55,2.5185534939059155,-0.11167166653646252
48.0,39.6,1.4397738477726993,0.151064784417697
28.0,227.525,-0.10133993241760961,3.9345703434644728
39.0,79.65,0.7462726466870603,0.9573938925183935
36.0,17.4,0.5151055796585139,-0.29588917812501114
28.0,7.75,-0.10133993241760961,-0.49017322040145855
40.0,7.8958,0.8233283356965757,-0.48723782005286725
28.0,13.5,-0.10133993241760961,-0.374408117490622
28.0,8.05,-0.10133993241760961,-0.4841333019887193
28.0,8.05,-0.10133993241760961,-0.4841333019887193
24.0,24.15,-0.4095626884556714,-0.15999101383837694
19.0,7.8958,-0.7948411335032486,-0.48723782005286725
29.0,21.075,-0.024284243408094167,-0.22190017756895475
28.0,7.2292,-0.10133993241760961,-0.500658518765974
32.0,7.8542,0.20688282362045216,-0.4880753554061005
62.0,10.5,2.5185534939059155,-0.434807301618015
53.0,51.4792,1.8250522928202764,0.3902294471130725
36.0,26.3875,0.5151055796585139,-0.11494328901002966
28.0,7.75,-0.10133993241760961,-0.49017322040145855
16.0,8.05,-1.026008200531795,-0.4841333019887193
19.0,14.5,-0.7948411335032486,-0.35427505611482435
34.0,13.0,0.36099420163948304,-0.38447464817852084
39.0,55.9,0.7462726466870603,0.47923368484319884
28.0,14.4583,-0.10133993241760961,-0.3551146047741951
32.0,7.925,0.20688282362045216,-0.48664993466069395
25.0,30.0,-0.3325069994461559,-0.0422126047899606
39.0,110.8833,0.7462726466870603,1.5862158383870948
54.0,26.0,1.902107981829792,-0.12274485029315124
36.0,40.125,0.5151055796585139,0.16163464163999072
28.0,8.7125,-0.10133993241760961,-0.4707951488272534
18.0,79.65,-0.871896822512764,0.9573938925183935
47.0,15.0,1.3627181587631838,-0.34420852542692554
60.0,79.2,2.3644421158868845,0.9483340148992845
22.0,8.05,-0.5636740664747023,-0.4841333019887193
28.0,8.05,-0.10133993241760961,-0.4841333019887193
35.0,7.125,0.4380498906489985,-0.5027563837613321
52.0,78.2667,1.747996603810761,0.9295438287172524
47.0,7.25,1.3627181587631838,-0.5002397510893574
28.0,7.75,-0.10133993241760961,-0.49017322040145855
37.0,26.0,0.5921612686680294,-0.12274485029315124
36.0,24.15,0.5151055796585139,-0.15999101383837694
28.0,33.0,-0.10133993241760961,0.01818657933743239
49.0,0.0,1.5168295367822147,-0.6462044460638905
28.0,7.225,-0.10133993241760961,-0.5007430776237524
49.0,56.9292,1.5168295367822147,0.4999546316111698
24.0,27.0,-0.4095626884556714,-0.10261178891735358
28.0,7.8958,-0.10133993241760961,-0.48723782005286725
28.0,42.4,-0.10133993241760961,0.20743735626993037
44.0,8.05,1.1315510917346374,-0.4841333019887193
35.0,26.55,0.4380498906489985,-0.11167166653646252
36.0,15.55,0.5151055796585139,-0.3331353416702368
30.0,7.8958,0.052771445601421274,-0.48723782005286725
27.0,30.5,-0.17839562142712506,-0.032146074102061765
22.0,41.5792,-0.5636740664747023,0.1909121394926757
40.0,153.4625,0.8233283356965757,2.443465485319458
39.0,31.275,0.7462726466870603,-0.016542951535818605
28.0,7.05,-0.10133993241760961,-0.5042663633645169
28.0,15.5,-0.10133993241760961,-0.33414199473902667
28.0,7.75,-0.10133993241760961,-0.49017322040145855
35.0,8.05,0.4380498906489985,-0.4841333019887193
24.0,65.0,-0.4095626884556714,0.6624445433629575
34.0,14.4,0.36099420163948304,-0.3562883622524042
26.0,16.1,-0.2554513104366405,-0.3220621579135481
4.0,39.0,-1.9506764686459803,0.13898494759221836
26.0,10.5,-0.2554513104366405,-0.434807301618015
27.0,14.4542,-0.17839562142712506,-0.3551971503258359
42.0,52.5542,0.9774397137156066,0.41187248809205507
20.0,15.7417,-0.7177854444937332,-0.3292758338044964
21.0,7.8542,-0.6407297554842177,-0.4880753554061005
21.0,16.1,-0.6407297554842177,-0.3220621579135481
61.0,32.3208,2.4414978048964002,0.004512204050990585
57.0,12.35,2.133275048858338,-0.3975611380727893
21.0,77.9583,-0.6407297554842177,0.9233347925889563
26.0,7.8958,-0.2554513104366405,-0.48723782005286725
28.0,7.7333,-0.10133993241760961,-0.4905094425264344
80.0,30.0,3.905555896077194,-0.0422126047899606
51.0,7.0542,1.6709409148012455,-0.5041818045067386
32.0,30.5,0.20688282362045216,-0.032146074102061765
28.0,0.0,-0.10133993241760961,-0.6462044460638905
9.0,27.9,-1.565398023598403,-0.08449203367913571
28.0,13.0,-0.10133993241760961,-0.38447464817852084
32.0,7.925,0.20688282362045216,-0.48664993466069395
31.0,26.25,0.12982713461093673,-0.11771158494920184
41.0,39.6875,0.9003840247060911,0.15282642728807924
28.0,16.1,-0.10133993241760961,-0.3220621579135481
20.0,7.8542,-0.7177854444937332,-0.4880753554061005
24.0,69.3,-0.4095626884556714,0.7490167072788875
2.0,27.9,-2.104787846665011,-0.08449203367913571
28.0,56.4958,-0.10133993241760961,0.4912289628108992
0.75,19.2583,-2.2011074579269057,-0.25847591017036636
48.0,76.7292,1.4397738477726993,0.8985892468519636
19.0,7.8958,-0.7948411335032486,-0.48723782005286725
56.0,35.5,2.0562193598488228,0.06851923277692655
28.0,7.55,-0.10133993241760961,-0.4941998326766181
23.0,7.55,-0.4866183774651868,-0.4941998326766181
28.0,7.8958,-0.10133993241760961,-0.48723782005286725
18.0,23.0,-0.871896822512764,-0.18314403442054422
21.0,8.4333,-0.6407297554842177,-0.47641629956337606
28.0,7.8292,-0.10133993241760961,-0.4885786819404954
18.0,6.75,-0.871896822512764,-0.5103062817772562
24.0,73.5,-0.4095626884556714,0.8335755650572377
28.0,7.8958,-0.10133993241760961,-0.48723782005286725
32.0,15.5,0.20688282362045216,-0.33414199473902667
23.0,13.0,-0.4866183774651868,-0.38447464817852084
58.0,113.275,2.210330737867854,1.6343680812795898
50.0,133.65,1.5938852257917302,2.044579206811467
40.0,7.225,0.8233283356965757,-0.5007430776237524
47.0,25.5875,1.3627181587631838,-0.1310497381106678
36.0,7.4958,0.5151055796585139,-0.49529104460318635
20.0,7.925,-0.7177854444937332,-0.48664993466069395
32.0,73.5,0.20688282362045216,0.8335755650572377
25.0,13.0,-0.3325069994461559,-0.38447464817852084
28.0,7.775,-0.10133993241760961,-0.48966989386706367
43.0,8.05,1.054495402725122,-0.4841333019887193
28.0,52.0,-0.10133993241760961,0.40071474547758795
40.0,39.0,0.8233283356965757,0.13898494759221836
31.0,52.0,0.12982713461093673,0.40071474547758795
70.0,10.5,3.1349990059820394,-0.434807301618015
31.0,13.0,0.12982713461093673,-0.38447464817852084
28.0,0.0,-0.10133993241760961,-0.6462044460638905
18.0,7.775,-0.871896822512764,-0.48966989386706367
24.5,8.05,-0.3710348439509137,-0.4841333019887193
18.0,9.8417,-0.871896822512764,-0.4480608959217026
43.0,46.9,1.054495402725122,0.29803613246101984
36.0,512.3292,0.5151055796585139,9.668550782149426
28.0,8.1375,-0.10133993241760961,-0.482371659118337
27.0,76.7292,-0.17839562142712506,0.8985892468519636
20.0,9.225,-0.7177854444937332,-0.460476954872157
14.0,46.9,-1.1801195785508258,0.29803613246101984
60.0,39.0,2.3644421158868845,0.13898494759221836
25.0,41.5792,-0.3325069994461559,0.1909121394926757
14.0,39.6875,-1.1801195785508258,0.15282642728807924
19.0,10.1708,-0.7948411335032486,-0.4414351054229276
18.0,7.7958,-0.871896822512764,-0.489251126190447
15.0,211.3375,-1.1030638895413103,3.608666412443748
31.0,57.0,0.12982713461093673,0.5013800523565762
4.0,13.4167,-1.9506764686459803,-0.376085201503226
28.0,56.4958,-0.10133993241760961,0.4912289628108992
25.0,7.225,-0.3325069994461559,-0.5007430776237524
60.0,26.55,2.3644421158868845,-0.11167166653646252
52.0,13.5,1.747996603810761,-0.374408117490622
44.0,8.05,1.1315510917346374,-0.4841333019887193
28.0,7.7333,-0.10133993241760961,-0.4905094425264344
49.0,110.8833,1.5168295367822147,1.5862158383870948
42.0,7.65,0.9774397137156066,-0.4921865265390384
18.0,227.525,-0.871896822512764,3.9345703434644728
35.0,26.2875,0.4380498906489985,-0.1169565951476094
18.0,14.4542,-0.871896822512764,-0.3551971503258359
25.0,7.7417,-0.3325069994461559,-0.49034032481087764
26.0,7.8542,-0.2554513104366405,-0.4880753554061005
39.0,26.0,0.7462726466870603,-0.12274485029315124
45.0,13.5,1.208606780744153,-0.374408117490622
42.0,26.2875,0.9774397137156066,-0.1169565951476094
22.0,151.55,-0.5636740664747023,2.404961005438245
28.0,15.2458,-0.10133993241760961,-0.33925981894075447
24.0,49.5042,-0.4095626884556714,0.3504666508958721
28.0,26.55,-0.10133993241760961,-0.11167166653646252
48.0,52.0,1.4397738477726993,0.40071474547758795
29.0,9.4833,-0.024284243408094167,-0.4552765851187885
52.0,13.0,1.747996603810761,-0.38447464817852084
19.0,7.65,-0.7948411335032486,-0.4921865265390384
38.0,227.525,0.6692169576775449,3.9345703434644728
27.0,10.5,-0.17839562142712506,-0.434807301618015
28.0,15.5,-0.10133993241760961,-0.33414199473902667
33.0,7.775,0.2839385126299676,-0.48966989386706367
6.0,33.0,-1.7965650906269495,0.01818657933743239
17.0,7.0542,-0.9489525115222794,-0.5041818045067386
34.0,13.0,0.36099420163948304,-0.38447464817852084
50.0,13.0,1.5938852257917302,-0.38447464817852084
27.0,53.1,-0.17839562142712506,0.4228611129909654
20.0,8.6625,-0.7177854444937332,-0.4718018018960432
30.0,21.0,0.052771445601421274,-0.22341015717213955
28.0,7.7375,-0.10133993241760961,-0.49042488366865605
25.0,26.0,-0.3325069994461559,-0.12274485029315124
25.0,7.925,-0.3325069994461559,-0.48664993466069395
29.0,211.3375,-0.024284243408094167,3.608666412443748
11.0,18.7875,-1.4112866455793722,-0.26795455546609187
28.0,0.0,-0.10133993241760961,-0.6462044460638905
23.0,13.0,-0.4866183774651868,-0.38447464817852084
23.0,13.0,-0.4866183774651868,-0.38447464817852084
28.5,16.1,-0.0628120879128519,-0.3220621579135481
48.0,34.375,1.4397738477726993,0.045869538729154176
35.0,512.3292,0.4380498906489985,9.668550782149426
28.0,7.8958,-0.10133993241760961,-0.48723782005286725
28.0,7.8958,-0.10133993241760961,-0.48723782005286725
28.0,30.0,-0.10133993241760961,-0.0422126047899606
36.0,78.85,0.5151055796585139,0.941287443417755
21.0,262.375,-0.6407297554842177,4.636207532411021
24.0,16.1,-0.4095626884556714,-0.3220621579135481
31.0,7.925,0.12982713461093673,-0.48664993466069395
70.0,71.0,3.1349990059820394,0.7832429116177435
16.0,20.25,-1.026008200531795,-0.2385099532039878
30.0,13.0,0.052771445601421274,-0.38447464817852084
19.0,53.1,-0.7948411335032486,0.4228611129909654
31.0,7.75,0.12982713461093673,-0.49017322040145855
4.0,23.0,-1.9506764686459803,-0.18314403442054422
6.0,12.475,-1.7965650906269495,-0.3950445054008146
33.0,9.5,0.2839385126299676,-0.4549403629938127
23.0,7.8958,-0.4866183774651868,-0.48723782005286725
48.0,65.0,1.4397738477726993,0.6624445433629575
0.67,14.5,-2.2072719130476663,-0.35427505611482435
28.0,7.7958,-0.10133993241760961,-0.489251126190447
18.0,11.5,-0.871896822512764,-0.41467424024221733
34.0,8.05,0.36099420163948304,-0.4841333019887193
33.0,86.5,0.2839385126299676,1.0953053629426073
28.0,14.5,-0.10133993241760961,-0.35427505611482435
41.0,7.125,0.9003840247060911,-0.5027563837613321
20.0,7.2292,-0.7177854444937332,-0.500658518765974
36.0,120.0,0.5151055796585139,1.769762919031829
16.0,7.775,-1.026008200531795,-0.48966989386706367
51.0,77.9583,1.6709409148012455,0.9233347925889563
28.0,39.6,-0.10133993241760961,0.151064784417697
30.5,7.75,0.091299290106179,-0.49017322040145855
28.0,24.15,-0.10133993241760961,-0.15999101383837694
32.0,8.3625,0.20688282362045216,-0.47784172030878247
24.0,9.5,-0.4095626884556714,-0.4549403629938127
48.0,7.8542,1.4397738477726993,-0.4880753554061005
57.0,10.5,2.133275048858338,-0.434807301618015
28.0,7.225,-0.10133993241760961,-0.5007430776237524
54.0,23.0,1.902107981829792,-0.18314403442054422
18.0,7.75,-0.871896822512764,-0.49017322040145855
28.0,7.75,-0.10133993241760961,-0.49017322040145855
5.0,12.475,-1.8736207796364648,-0.3950445054008146
28.0,7.7375,-0.10133993241760961,-0.49042488366865605
43.0,211.3375,1.054495402725122,3.608666412443748
13.0,7.2292,-1.2571752675603414,-0.500658518765974
17.0,57.0,-0.9489525115222794,0.5013800523565762
29.0,30.0,-0.024284243408094167,-0.0422126047899606
28.0,23.45,-0.10133993241760961,-0.1740841568014353
25.0,7.05,-0.3325069994461559,-0.5042663633645169
25.0,7.25,-0.3325069994461559,-0.5002397510893574
18.0,7.4958,-0.871896822512764,-0.49529104460318635
8.0,29.125,-1.6424537126079184,-0.05982903349378355
1.0,20.575,-2.1818435356745267,-0.2319667082568536
46.0,79.2,1.2856624697536683,0.9483340148992845
28.0,7.75,-0.10133993241760961,-0.49017322040145855
16.0,26.0,-1.026008200531795,-0.12274485029315124
28.0,69.55,-0.10133993241760961,0.7540499726228369
28.0,30.6958,-0.10133993241760961,-0.028204020684680614
25.0,7.8958,-0.3325069994461559,-0.48723782005286725
39.0,13.0,0.7462726466870603,-0.38447464817852084
49.0,25.9292,1.5168295367822147,-0.12417027103855768
31.0,8.6833,0.12982713461093673,-0.4713830342194266
30.0,7.2292,0.052771445601421274,-0.500658518765974
30.0,24.15,0.052771445601421274,-0.15999101383837694
34.0,13.0,0.36099420163948304,-0.38447464817852084
31.0,26.25,0.12982713461093673,-0.11771158494920184
11.0,120.0,-1.4112866455793722,1.769762919031829
0.42,8.5167,-2.2265358353000453,-0.4747372022446345
27.0,6.975,-0.17839562142712506,-0.5057763429677017
31.0,7.775,0.12982713461093673,-0.48966989386706367
39.0,0.0,0.7462726466870603,-0.6462044460638905
18.0,7.775,-0.871896822512764,-0.48966989386706367
39.0,13.0,0.7462726466870603,-0.38447464817852084
33.0,53.1,0.2839385126299676,0.4228611129909654
26.0,7.8875,-0.2554513104366405,-0.4874049244622864
39.0,24.15,0.7462726466870603,-0.15999101383837694
35.0,10.5,0.4380498906489985,-0.434807301618015
6.0,31.275,-1.7965650906269495,-0.016542951535818605
30.5,8.05,0.091299290106179,-0.4841333019887193
28.0,0.0,-0.10133993241760961,-0.6462044460638905
23.0,7.925,-0.4866183774651868,-0.48664993466069395
31.0,37.0042,0.12982713461093673,0.09880338369840133
43.0,6.45,1.054495402725122,-0.5163462001899956
10.0,27.9,-1.4883423345888875,-0.08449203367913571
52.0,93.5,1.747996603810761,1.236236792573191
27.0,8.6625,-0.17839562142712506,-0.4718018018960432
38.0,0.0,0.6692169576775449,-0.6462044460638905
27.0,12.475,-0.17839562142712506,-0.3950445054008146
2.0,39.6875,-2.104787846665011,0.15282642728807924
28.0,6.95,-0.10133993241760961,-0.5062796695020967
28.0,56.4958,-0.10133993241760961,0.4912289628108992
1.0,37.0042,-2.1818435356745267,0.09880338369840133
28.0,7.75,-0.10133993241760961,-0.49017322040145855
15.0,14.4542,-1.1030638895413103,-0.3551971503258359
0.83,18.75,-2.1949430028061445,-0.2687095452676843
28.0,7.2292,-0.10133993241760961,-0.500658518765974
23.0,7.8542,-0.4866183774651868,-0.4880753554061005
18.0,8.3,-0.871896822512764,-0.47910003664476986
39.0,83.1583,0.7462726466870603,1.0280267117431041
21.0,8.6625,-0.6407297554842177,-0.4718018018960432
28.0,8.05,-0.10133993241760961,-0.4841333019887193
32.0,56.4958,0.20688282362045216,0.4912289628108992
28.0,29.7,-0.10133993241760961,-0.04825252320269991
20.0,7.925,-0.7177854444937332,-0.48664993466069395
16.0,10.5,-1.026008200531795,-0.434807301618015
30.0,31.0,0.052771445601421274,-0.022079543414162937
34.5,6.4375,0.39952204614424075,-0.516597863457193
17.0,8.6625,-0.9489525115222794,-0.4718018018960432
42.0,7.55,0.9774397137156066,-0.4941998326766181
28.0,69.55,-0.10133993241760961,0.7540499726228369
35.0,7.8958,0.4380498906489985,-0.48723782005286725
28.0,33.0,-0.10133993241760961,0.01818657933743239
28.0,89.1042,-0.10133993241760961,1.1477358813774596
4.0,31.275,-1.9506764686459803,-0.016542951535818605
74.0,7.775,3.443221762020101,-0.48966989386706367
9.0,15.2458,-1.565398023598403,-0.33925981894075447
16.0,39.4,-1.026008200531795,0.1470381721425374
44.0,26.0,1.1315510917346374,-0.12274485029315124
18.0,9.35,-0.871896822512764,-0.4579603222001823
45.0,164.8667,1.208606780744153,2.67306694386133
51.0,26.55,1.6709409148012455,-0.11167166653646252
24.0,19.2583,-0.4095626884556714,-0.25847591017036636
28.0,7.2292,-0.10133993241760961,-0.500658518765974
41.0,14.1083,0.9003840247060911,-0.3621611762557243
21.0,11.5,-0.6407297554842177,-0.41467424024221733
48.0,25.9292,1.4397738477726993,-0.12417027103855768
28.0,69.55,-0.10133993241760961,0.7540499726228369
24.0,13.0,-0.4095626884556714,-0.38447464817852084
42.0,13.0,0.9774397137156066,-0.38447464817852084
27.0,13.8583,-0.17839562142712506,-0.36719444159967374
31.0,50.4958,0.12982713461093673,0.37043059455611316
28.0,9.5,-0.10133993241760961,-0.4549403629938127
4.0,11.1333,-1.9506764686459803,-0.4220570338487224
26.0,7.8958,-0.2554513104366405,-0.48723782005286725
47.0,52.5542,1.3627181587631838,0.41187248809205507
33.0,5.0,0.2839385126299676,-0.5455391391849022
47.0,9.0,1.3627181587631838,-0.4650068936817115
28.0,24.0,-0.10133993241760961,-0.16301097304474657
15.0,7.225,-1.1030638895413103,-0.5007430776237524
20.0,9.8458,-0.7177854444937332,-0.44797835037006184
19.0,7.8958,-0.7948411335032486,-0.48723782005286725
28.0,7.8958,-0.10133993241760961,-0.48723782005286725
56.0,83.1583,2.0562193598488228,1.0280267117431041
25.0,26.0,-0.3325069994461559,-0.12274485029315124
33.0,7.8958,0.2839385126299676,-0.48723782005286725
22.0,10.5167,-0.5636740664747023,-0.4344710794930392
28.0,10.5,-0.10133993241760961,-0.434807301618015
25.0,7.05,-0.3325069994461559,-0.5042663633645169
39.0,29.125,0.7462726466870603,-0.05982903349378355
27.0,13.0,-0.17839562142712506,-0.38447464817852084
19.0,30.0,-0.7948411335032486,-0.0422126047899606
28.0,23.45,-0.10133993241760961,-0.1740841568014353
26.0,30.0,-0.2554513104366405,-0.0422126047899606
32.0,7.75,0.20688282362045216,-0.49017322040145855
